Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
65500.0,65596.15,63087.05,64245.2,64256.85,477.0,398.0,30650518.0,160.0,33.54,2509.1,-1254.8
64234.5,65527.3,62800.0,63506.9,63647.95,458.0,359.0,29150763.0,80.0,17.47,2727.3,-727.6
62300.0,62300.0,60001.1,60662.65,60726.7,730.0,599.0,44330492.0,218.0,29.86,2298.9,-1637.35
60000.0,66399.0,55996.7,66024.35,62500.37,1123.0,844.0,70187919.0,332.0,29.56,10402.3,6024.35
65000.0,65000.0,60500.0,61259.45,62490.94,590.0,464.0,36869653.0,158.0,26.78,4500.0,-3740.55
61650.0,63717.35,60284.1,62139.8,62205.79,697.0,540.0,43357439.0,188.0,26.97,3433.25,489.8
63433.0,63433.0,59359.8,60004.2,60345.65,538.0,471.0,32465959.0,154.0,28.62,4073.2,-3428.8
57800.0,59714.0,56000.0,57814.8,58238.64,1334.0,1012.0,77690350.0,357.0,26.76,3714.0,14.8
58967.5,60998.5,57479.65,59191.85,59373.7,648.0,494.0,38474156.0,161.0,24.85,3518.85,224.35
56010.0,60450.0,51500.0,51886.55,54247.14,689.0,511.0,37376277.0,305.0,44.27,8950.0,-4123.45
54515.0,54981.5,50000.0,52430.0,52436.67,1095.0,838.0,57418151.0,170.0,15.53,4981.5,-2085.0
50010.0,57500.0,50010.0,56251.25,53700.39,1063.0,669.0,57083519.0,290.0,27.28,7490.0,6241.25
57999.0,60799.0,54900.0,55343.3,57790.77,991.0,759.0,57270652.0,200.0,20.18,5899.0,-2655.7
56100.0,58051.45,53700.0,56419.1,55955.61,743.0,588.0,41575020.0,154.0,20.73,4351.45,319.1
56400.0,56400.0,53600.0,54339.0,54392.33,357.0,299.0,19418063.0,117.0,32.77,2800.0,-2061.0
56751.0,59200.0,54135.0,58241.65,56750.57,645.0,514.0,36604117.0,158.0,24.5,5065.0,1490.65
57135.5,57135.5,54800.0,55172.15,55539.59,911.0,692.0,50596570.0,393.0,43.14,2335.5,-1963.35
55594.95,55761.5,54509.95,55029.45,55140.3,398.0,360.0,21945838.0,139.0,34.92,1251.55,-565.5
56935.15,58040.0,56154.1,57689.35,57378.29,542.0,477.0,31099031.0,215.0,39.67,1885.9,754.2
57901.0,59394.6,56219.5,57208.8,57931.87,525.0,473.0,30414230.0,98.0,18.67,3175.1,-692.2
58001.0,60450.0,57803.6,60044.45,59326.52,696.0,575.0,41291255.0,233.0,33.48,2646.4,2043.45
59740.0,59750.0,57155.4,57303.35,57664.62,1460.0,494.0,84190345.0,1058.0,72.47,2594.6,-2436.65
57600.0,58394.95,56850.0,57433.4,57553.78,476.0,411.0,27395600.0,132.0,27.73,1544.95,-166.6
57549.0,61570.0,57021.0,60343.55,59242.68,779.0,633.0,46150045.0,192.0,24.65,4549.0,2794.55
61000.0,62200.0,61000.0,61543.75,61608.29,906.0,658.0,55817109.0,107.0,11.81,1200.0,543.75
61800.0,61914.55,61153.0,61368.95,61540.91,271.0,245.0,16677586.0,59.0,21.77,761.55,-431.05
60456.0,60456.0,58500.0,58877.3,59449.27,489.0,432.0,29070691.0,144.0,29.45,1956.0,-1578.7
58877.3,59400.05,57878.1,58221.1,58563.57,487.0,432.0,28520461.0,99.0,20.33,1521.95,-656.2
58700.0,59347.95,58523.6,58692.5,58880.7,281.0,220.0,16545478.0,69.0,24.56,824.35,-7.5
58374.2,59115.4,58192.35,58784.3,58663.28,139.0,134.0,8154196.0,36.0,25.9,923.05,410.1
59400.0,60102.4,58900.0,59187.65,59224.55,197.0,173.0,11667236.0,50.0,25.38,1202.4,-212.35
59500.0,59500.0,58600.05,59081.5,58965.13,189.0,169.0,11144409.0,37.0,19.58,899.95,-418.5
59100.0,59800.0,58949.0,59183.2,59235.9,166.0,160.0,9833159.0,43.0,25.9,851.0,83.2
59399.0,61719.5,59399.0,60520.7,60943.78,589.0,509.0,35895886.0,126.0,21.39,2320.5,1121.7
59900.0,59900.0,57755.75,58028.05,58321.64,361.0,331.0,21054113.0,168.0,46.54,2144.25,-1871.95
58775.0,59195.7,57515.15,57742.65,58304.25,282.0,259.0,16441798.0,64.0,22.7,1680.55,-1032.35
58300.0,58755.3,57266.25,58436.1,57990.69,173.0,155.0,10032390.0,40.0,23.12,1489.05,136.1
57560.0,58990.05,57560.0,58823.2,58570.85,156.0,146.0,9137052.0,41.0,26.28,1430.05,1263.2
59221.85,59652.75,58543.45,58757.3,59071.05,322.0,293.0,19020879.0,55.0,17.08,1109.3,-464.55
59425.5,59425.5,58350.0,58872.75,58882.61,374.0,314.0,22022096.0,78.0,20.86,1075.5,-552.75
58500.0,58500.0,57358.3,57740.9,57893.09,251.0,228.0,14531165.0,107.0,42.63,1141.7,-759.1
58900.0,60100.0,58400.0,59049.6,59065.09,2299.0,463.0,135790643.0,1964.0,85.43,1700.0,149.6
58550.0,59130.0,57950.3,58153.75,58435.49,181.0,158.0,10576824.0,82.0,45.3,1179.7,-396.25
58820.0,58820.0,58000.0,58136.8,58213.62,154.0,142.0,8964898.0,40.0,25.97,820.0,-683.2
58135.0,58135.0,56200.8,56413.0,56908.04,360.0,329.0,20486895.0,179.0,49.72,1934.2,-1722.0
57100.0,57390.0,56555.75,56816.65,56993.88,176.0,156.0,10030922.0,42.0,23.86,834.25,-283.35
57049.0,57353.9,56800.0,57278.3,57110.25,164.0,152.0,9366081.0,69.0,42.07,553.9,229.3
57567.85,58206.0,57250.0,57467.3,57704.0,147.0,140.0,8482488.0,36.0,24.49,956.0,-100.55
57000.0,57799.95,56992.65,57460.0,57410.18,183.0,166.0,10506063.0,48.0,26.23,807.3,460.0
57815.6,58117.45,57317.35,57751.15,57760.73,191.0,175.0,11032300.0,48.0,25.13,800.1,-64.45
58120.55,58199.45,57470.65,58033.15,57897.8,159.0,142.0,9205750.0,66.0,41.51,728.8,-87.4
58280.0,58950.75,58060.0,58463.05,58612.31,344.0,274.0,20162635.0,73.0,21.22,890.75,183.05
58280.85,59351.45,58280.85,59104.15,58976.92,230.0,210.0,13564692.0,65.0,28.26,1070.6,823.3
59749.0,62200.0,59738.8,61485.05,60966.15,536.0,449.0,32677854.0,187.0,34.89,2461.2,1736.05
61205.0,63089.5,61205.0,62659.0,62451.94,606.0,493.0,37845874.0,111.0,18.32,1884.5,1454.0
63000.0,64000.0,61254.45,61785.8,62795.72,385.0,347.0,24176353.0,95.0,24.68,2745.55,-1214.2
62030.45,62500.0,60743.25,61624.25,61441.07,391.0,334.0,24023460.0,67.0,17.14,1756.75,-406.2
62146.0,63887.05,61698.75,63535.2,63082.49,453.0,342.0,28576368.0,116.0,25.61,2188.3,1389.2
63900.0,65070.0,63663.05,64266.65,64508.02,521.0,443.0,33608680.0,101.0,19.39,1406.95,366.65
64349.0,64868.25,63606.15,63933.35,64091.33,412.0,327.0,26405627.0,87.0,21.12,1262.1,-415.65
64235.9,64331.4,63265.0,63831.8,63683.79,292.0,254.0,18595666.0,44.0,15.07,1066.4,-404.1
63401.0,64033.6,62716.4,62922.6,63384.22,273.0,234.0,17303893.0,66.0,24.18,1317.2,-478.4
59500.0,64000.0,59500.0,63690.95,62272.02,1414.0,900.0,88052635.0,963.0,68.1,4500.0,4190.95
64800.0,65400.0,62535.4,63046.95,63967.52,408.0,361.0,26098749.0,64.0,15.69,2864.6,-1753.05
63510.0,64195.6,62100.0,62643.8,63044.03,449.0,375.0,28306768.0,106.0,23.61,2095.6,-866.2
62643.8,63415.95,62474.65,62945.2,62887.6,300.0,244.0,18866279.0,52.0,17.33,941.3,301.4
62999.65,63434.0,62404.05,62944.0,63048.23,293.0,268.0,18473131.0,40.0,13.65,1029.95,-55.65
63496.65,63550.0,62723.6,62944.85,63160.83,171.0,156.0,10800502.0,35.0,20.47,826.4,-551.8
63766.0,65110.0,63288.15,64757.8,64258.44,342.0,325.0,21976388.0,133.0,38.89,1821.85,991.8
65002.0,65565.0,64179.0,64595.45,64939.18,210.0,195.0,13637228.0,33.0,15.71,1386.0,-406.55
65349.45,65810.0,63644.95,64138.75,64828.11,509.0,466.0,32997508.0,141.0,27.7,2165.05,-1210.7
64477.2,65400.0,63874.55,64916.35,64472.8,291.0,267.0,18761585.0,105.0,36.08,1525.45,439.15
64918.35,66953.55,64918.35,66405.1,65989.72,565.0,511.0,37284191.0,205.0,36.28,2035.2,1486.75
66200.0,66750.0,64951.0,65191.25,65893.97,700.0,575.0,46125776.0,118.0,16.86,1799.0,-1008.75
66050.9,67565.15,65767.2,67265.05,66707.69,725.0,552.0,48363075.0,117.0,16.14,1797.95,1214.15
67199.0,67199.0,65622.15,65826.85,66178.69,440.0,384.0,29118625.0,130.0,29.55,1576.85,-1372.15
66599.0,66842.5,65825.0,66078.8,66232.02,361.0,304.0,23909761.0,80.0,22.16,1017.5,-520.2
66200.0,66500.0,65855.0,66117.45,66228.69,232.0,196.0,15365055.0,39.0,16.81,645.0,-82.55
66500.1,67538.9,66400.0,67351.9,67272.3,483.0,370.0,32492521.0,153.0,31.68,1138.9,851.8
67200.0,67527.85,65778.0,66824.05,66856.11,912.0,645.0,60972774.0,156.0,17.11,1749.85,-375.95
67211.8,67425.0,65000.1,65373.35,66334.6,1270.0,890.0,84244945.0,617.0,48.58,2424.9,-1838.45
65551.1,66199.65,65134.85,65343.4,65562.75,972.0,622.0,63726989.0,195.0,20.06,1064.8,-207.7
66300.0,66300.0,64518.05,64830.5,65000.71,1236.0,820.0,80340881.0,453.0,36.65,1781.95,-1469.5
65400.0,65579.9,64391.45,64671.85,64796.33,760.0,524.0,49245208.0,161.0,21.18,1188.45,-728.15
64888.0,64888.0,63645.0,64372.75,64041.4,375.0,303.0,24015524.0,84.0,22.4,1243.0,-515.25
64854.35,65050.0,63530.75,63644.75,64080.86,865.0,586.0,55429944.0,173.0,20.0,1519.25,-1209.6
63633.2,64018.1,62427.6,63495.7,63212.98,494.0,393.0,31227214.0,159.0,32.19,1590.5,-137.5
64780.0,65744.4,63476.65,65451.15,64789.6,673.0,484.0,43603398.0,256.0,38.04,2267.75,671.15
66247.7,66247.7,64708.85,64961.6,65349.07,482.0,416.0,31498254.0,145.0,30.08,1538.85,-1286.1
65900.0,65900.0,65333.1,65600.35,65603.14,269.0,240.0,17647245.0,102.0,37.92,566.9,-299.65
65600.0,65600.0,64272.2,64413.45,64610.09,466.0,387.0,30108304.0,153.0,32.83,1327.8,-1186.55
64580.0,64648.8,63141.7,63359.8,63829.03,620.0,523.0,39573997.0,233.0,37.58,1507.1,-1220.2
63359.8,63816.45,62800.0,62958.75,63212.93,589.0,494.0,37232418.0,129.0,21.9,1016.45,-401.05
63300.0,63495.6,61679.3,61877.1,62439.73,626.0,475.0,39087271.0,289.0,46.17,1816.3,-1422.9
62250.0,63000.0,62067.3,62135.65,62402.47,777.0,593.0,48486721.0,329.0,42.34,932.7,-114.35
62690.0,62781.95,61539.15,61789.05,62109.45,249.0,220.0,15465254.0,69.0,27.71,1242.8,-900.95
61900.0,62400.0,60750.0,60992.25,61233.21,446.0,327.0,27310013.0,142.0,31.84,1650.0,-907.75
61097.95,61596.9,60685.0,61030.4,61182.21,346.0,304.0,21169044.0,57.0,16.47,911.9,-67.55
61340.95,61781.3,60800.05,60956.45,61231.15,278.0,253.0,17022261.0,51.0,18.35,981.25,-384.5
61569.95,61721.05,61090.0,61237.95,61369.27,341.0,257.0,20926920.0,67.0,19.65,631.05,-332.0
61677.0,61944.25,61171.55,61536.2,61605.63,352.0,284.0,21685181.0,110.0,31.25,772.7,-140.8
61800.0,61813.35,61142.8,61279.45,61555.93,308.0,261.0,18959227.0,72.0,23.38,670.55,-520.55
61427.15,63286.55,61414.2,62678.0,62639.88,766.0,634.0,47982149.0,119.0,15.54,1872.35,1250.85
63000.0,63506.1,61743.95,61891.0,62372.88,382.0,330.0,23826441.0,107.0,28.01,1762.15,-1109.0
62300.0,62467.0,61366.8,61473.95,61739.39,314.0,280.0,19386167.0,146.0,46.5,1100.2,-826.05
61600.0,61887.65,61380.05,61634.55,61575.82,401.0,327.0,24691902.0,153.0,38.15,507.6,34.55
62038.25,64295.5,61351.15,63990.25,63163.49,1130.0,830.0,71374748.0,450.0,39.82,2944.35,1952.0
64090.0,64568.7,61200.15,61488.5,63274.99,1923.0,1451.0,121677801.0,517.0,26.88,3368.55,-2601.5
61600.0,62211.2,59979.8,60178.8,60428.35,1120.0,912.0,67679749.0,448.0,40.0,2231.4,-1421.2
60201.0,61100.0,60040.0,60185.85,60455.86,1038.0,784.0,62753181.0,353.0,34.01,1060.0,-15.15
60900.0,60900.0,58955.0,59752.4,60093.85,1095.0,651.0,65802771.0,355.0,32.42,1945.0,-1147.6
60200.0,60338.9,59284.5,59481.6,59771.11,845.0,588.0,50506588.0,287.0,33.96,1054.4,-718.4
59999.0,60239.25,59386.0,59698.6,59746.32,609.0,454.0,36385509.0,232.0,38.1,853.25,-300.4
60130.6,60500.0,59540.0,59619.6,59944.54,1664.0,1168.0,99747708.0,571.0,34.31,960.0,-511.0
60247.0,60247.0,59106.0,59274.25,59671.89,860.0,676.0,51317823.0,311.0,36.16,1141.0,-972.75
59678.0,59755.0,59218.75,59315.45,59501.84,1389.0,510.0,82648050.0,159.0,11.45,536.25,-362.55
59715.0,59715.0,59125.0,59305.95,59459.89,265.0,238.0,15756872.0,54.0,20.38,590.0,-409.05
59500.0,61418.5,59150.35,59611.85,59523.43,757.0,516.0,45059233.0,106.0,14.0,2268.15,111.85
59647.0,59889.35,57512.2,57979.65,58642.17,1286.0,1021.0,75413836.0,424.0,32.97,2377.15,-1667.35
58047.6,58867.9,57650.0,58316.6,58153.35,324.0,277.0,18841686.0,71.0,21.91,1217.9,269.0
58400.0,59071.8,58150.0,58617.1,58506.92,260.0,204.0,15211800.0,43.0,16.54,921.8,217.1
58620.25,58953.0,58343.45,58549.05,58555.58,5563.0,322.0,325744693.0,5304.0,95.34,609.55,-71.2
57947.0,58764.3,57593.5,58435.65,58336.85,592.0,427.0,34535415.0,211.0,35.64,1170.8,488.65
58425.0,58808.85,58010.3,58351.85,58296.65,1494.0,704.0,87095197.0,414.0,27.71,798.55,-73.15
58920.0,58920.0,58050.0,58200.2,58287.08,193.0,163.0,11249407.0,44.0,22.8,870.0,-719.8
58140.4,59100.0,57871.0,58835.35,58290.59,398.0,283.0,23199654.0,88.0,22.11,1229.0,694.95
58976.45,59345.4,58767.05,59110.65,58933.98,3795.0,426.0,223654448.0,2865.0,75.49,578.35,134.2
59100.0,59395.85,58481.35,59110.05,58897.19,231.0,179.0,13605250.0,44.0,19.05,914.5,10.05
59350.0,59794.8,58281.1,58492.9,58997.89,262.0,218.0,15457448.0,56.0,21.37,1513.7,-857.1
59347.7,59347.7,58211.25,58419.8,58543.33,236.0,187.0,13816226.0,57.0,24.15,1136.45,-927.9
58599.0,59850.0,58487.95,59609.5,59406.42,853.0,734.0,50673676.0,383.0,44.9,1362.05,1010.5
59697.4,59720.0,59116.75,59517.8,59514.13,303.0,279.0,18032782.0,116.0,38.28,603.25,-179.6
59964.85,59964.85,58583.4,58829.75,59188.76,361.0,267.0,21367141.0,114.0,31.58,1381.45,-1135.1
59069.65,59069.65,57880.0,58134.25,58212.29,419.0,321.0,24390949.0,126.0,30.07,1189.65,-935.4
58201.0,58201.0,57371.7,57754.25,57590.53,2030.0,313.0,116908774.0,1145.0,56.4,829.3,-446.75
57966.25,58176.25,56900.0,57218.35,57437.76,360.0,323.0,20677593.0,108.0,30.0,1276.25,-747.9
56814.55,56900.0,55360.35,55562.5,56071.01,522.0,450.0,29269066.0,223.0,42.72,1539.65,-1252.05
57000.0,57932.0,55729.75,57477.2,56966.85,1086.0,664.0,61865999.0,151.0,13.9,2202.25,477.2
57879.5,59444.25,57829.8,59279.9,58921.33,1001.0,697.0,58980248.0,269.0,26.87,1614.45,1400.4
59500.0,59837.5,58235.45,59466.35,59115.36,469.0,392.0,27725102.0,49.0,10.45,1602.05,-33.65
59349.95,59963.4,58764.1,59563.9,59360.13,617.0,475.0,36625201.0,227.0,36.79,1199.3,213.95
59449.8,60650.0,59449.8,60570.15,60321.63,379.0,343.0,22861899.0,179.0,47.23,1200.2,1120.35
60699.0,61219.8,60297.4,60498.7,60696.81,531.0,411.0,32230006.0,182.0,34.27,922.4,-200.3
60938.35,61121.85,60068.15,60263.85,60665.62,269.0,205.0,16319053.0,107.0,39.78,1053.7,-674.5
60490.0,61087.25,60069.65,60581.4,60543.5,618.0,416.0,37415880.0,142.0,22.98,1017.6,91.4
61000.0,61000.0,59666.0,60207.9,60256.86,256.0,228.0,15425756.0,68.0,26.56,1334.0,-792.1
60600.05,60600.05,58513.1,58769.6,59310.47,576.0,443.0,34162828.0,192.0,33.33,2086.95,-1830.45
59400.0,59400.0,58224.95,58599.05,58701.07,335.0,262.0,19664860.0,76.0,22.69,1175.05,-800.95
58500.0,59365.25,58326.9,58607.65,58921.62,321.0,269.0,18913839.0,147.0,45.79,1038.35,107.65
58600.0,59159.25,58000.05,58933.65,58635.84,287.0,249.0,16828487.0,91.0,31.71,1159.2,333.65
58769.3,59224.85,58168.65,58350.6,58799.37,322.0,272.0,18933397.0,119.0,36.96,1056.2,-418.7
58550.6,58840.25,57887.85,58100.8,58141.87,1780.0,234.0,103492536.0,1555.0,87.36,952.4,-449.8
58280.5,60134.9,58135.0,60001.0,58621.5,1473.0,497.0,86349466.0,316.0,21.45,1999.9,1720.5
59489.55,60232.95,59489.55,59942.6,59982.4,249.0,196.0,14935618.0,91.0,36.55,743.4,453.05
60150.0,61600.0,60048.0,61010.15,60892.54,1106.0,832.0,67347149.0,705.0,63.74,1552.0,860.15
61349.0,62385.0,60697.0,62259.85,61780.47,628.0,445.0,38798133.0,206.0,32.8,1688.0,910.85
62300.0,63986.1,62294.35,63601.7,63312.69,1803.0,968.0,114152778.0,566.0,31.39,1691.75,1301.7
63500.05,64303.45,62866.55,63280.7,63646.0,532.0,431.0,33859671.0,113.0,21.24,1436.9,-219.35
64249.95,69608.75,63675.5,68575.15,66769.47,4968.0,2998.0,331710716.0,2089.0,42.05,5933.25,4325.2
68150.0,68150.0,65342.35,66760.85,66291.57,3168.0,1999.0,210011679.0,716.0,22.6,2807.65,-1389.15
66499.95,68901.15,65152.5,67215.4,67505.32,2550.0,1610.0,172138555.0,423.0,16.59,3748.65,715.45
67400.0,68374.95,64673.5,65256.5,66040.02,1569.0,1216.0,103616796.0,249.0,15.87,3701.45,-2143.5
65950.0,66564.0,64837.4,66185.05,65798.07,851.0,576.0,55994154.0,138.0,16.22,1726.6,235.05
66900.0,68000.0,66656.35,67705.95,67526.86,1287.0,901.0,86907072.0,219.0,17.02,1343.65,805.95
67731.6,69200.0,67731.6,68453.05,68710.71,2633.0,1387.0,180915308.0,425.0,16.14,1468.4,721.45
69388.0,69750.0,68262.55,68525.95,68926.48,2818.0,1283.0,194234812.0,928.0,32.93,1487.45,-862.05
69500.0,69866.45,68196.25,68514.05,68883.34,1922.0,1171.0,132393770.0,839.0,43.65,1670.2,-985.95
69888.0,70222.0,68597.65,69934.1,69350.26,4095.0,1546.0,283989319.0,894.0,21.83,1624.35,46.1
70202.0,70678.1,68308.55,69379.7,69860.56,2875.0,1389.0,200849113.0,723.0,25.15,2369.55,-822.3
69680.0,70476.0,68072.7,68574.95,69643.87,1134.0,911.0,78976151.0,213.0,18.78,2403.3,-1105.05
68800.0,69561.0,68800.0,69379.55,69100.07,1438.0,656.0,99365900.0,379.0,26.36,761.0,579.55
69799.0,72500.0,69607.35,71960.05,71104.85,1812.0,1180.0,128841989.0,677.0,37.36,2892.65,2161.05
72000.0,72500.0,71060.9,71841.45,72068.28,231.0,210.0,16647772.0,70.0,30.3,1439.1,-158.55
71854.0,74624.4,71854.0,74201.4,73325.76,1886.0,1308.0,138292382.0,681.0,36.11,2770.4,2347.4
74199.0,75414.45,72364.1,75041.3,73975.88,2089.0,1513.0,154535623.0,543.0,25.99,3050.35,842.3
74444.3,77300.0,74071.55,76893.1,76234.2,1650.0,1291.0,125786431.0,456.0,27.64,3228.45,2448.8
76725.0,79538.3,76725.0,79105.95,78575.6,2613.0,1847.0,205318031.0,762.0,29.16,2813.3,2380.95
80000.0,81000.0,79182.05,79956.75,80205.03,1796.0,1346.0,144048229.0,708.0,39.42,1817.95,-43.25
80690.0,80988.5,79145.0,79817.4,79876.87,1426.0,1095.0,113904411.0,341.0,23.91,1843.5,-872.6
80696.0,80698.9,75653.25,76220.7,77692.2,2517.0,1457.0,195551255.0,526.0,20.9,5045.65,-4475.3
76701.0,77488.7,74381.0,75982.1,75660.77,2533.0,2011.0,191648732.0,233.0,9.2,3107.7,-718.9
76774.0,79150.0,75293.95,77939.95,77235.03,4288.0,3142.0,331183808.0,1031.0,24.04,3856.05,1165.95
79059.95,80000.0,77762.9,79599.2,79111.77,1638.0,1246.0,129585084.0,521.0,31.81,2237.1,539.25
79762.45,79980.0,78666.6,79752.75,79300.41,1569.0,1181.0,124422339.0,339.0,21.61,1313.4,-9.7
79247.0,79727.5,78500.0,78805.5,79138.1,873.0,653.0,69087562.0,171.0,19.59,1227.5,-441.5
79265.6,79575.6,78239.7,78706.5,78945.78,1195.0,783.0,94340208.0,356.0,29.79,1335.9,-559.1
78513.1,79944.15,78165.45,79504.55,79027.52,1161.0,890.0,91750945.0,527.0,45.39,1778.7,991.45
79698.4,79986.55,78921.25,79107.3,79380.14,571.0,416.0,45326060.0,163.0,28.55,1065.3,-591.1
79775.0,79775.0,78000.0,78328.6,78741.04,597.0,438.0,47008400.0,116.0,19.43,1775.0,-1446.4
78880.0,78880.0,77265.05,77536.25,77889.82,851.0,577.0,66284239.0,146.0,17.16,1614.95,-1343.75
78200.0,78337.75,77333.0,77866.6,77888.88,496.0,423.0,38632882.0,138.0,27.82,1004.75,-333.4
77866.6,78494.55,77363.4,77534.65,77721.41,375.0,291.0,29145529.0,78.0,20.8,1131.15,-331.95
77475.8,77526.4,76888.0,77261.0,77269.67,364.0,259.0,28126160.0,81.0,22.25,638.4,-214.8
77544.5,79100.0,77419.3,78510.05,78455.2,989.0,545.0,77592195.0,307.0,31.04,1680.7,965.55
78931.55,79197.25,77100.0,77320.15,78114.25,522.0,373.0,40775638.0,111.0,21.26,2097.25,-1611.4
77950.0,78219.6,76622.95,77619.85,77419.92,1095.0,586.0,84774809.0,328.0,29.95,1596.65,-330.15
77266.0,77638.0,74668.9,75258.6,76048.42,1046.0,735.0,79546643.0,306.0,29.25,2969.1,-2007.4
75310.0,76658.25,73756.25,76167.1,75152.07,904.0,579.0,67937468.0,115.0,12.72,2902.0,857.1
76747.8,77239.2,75338.35,75819.8,76165.27,1480.0,586.0,112724593.0,187.0,12.64,1900.85,-928.0
76181.25,76590.9,75822.0,75932.7,76134.64,451.0,252.0,34336722.0,175.0,38.8,768.9,-248.55
76000.0,76840.2,75173.1,75406.6,75928.78,786.0,508.0,59680023.0,194.0,24.68,1667.1,-593.4
75955.0,75955.0,74900.0,75632.9,75464.08,949.0,614.0,71615409.0,383.0,40.36,1055.0,-322.1
75699.95,77605.45,75255.95,77018.65,76242.01,1292.0,565.0,98504680.0,260.0,20.12,2349.5,1318.7
76304.0,77368.45,75400.0,75712.4,76196.95,1377.0,854.0,104923203.0,418.0,30.36,1968.45,-591.6
76171.5,76251.8,75629.15,76038.35,75882.35,534.0,326.0,40521174.0,74.0,13.86,622.65,-133.15
76580.0,78859.45,75900.05,78416.2,77563.28,2114.0,1488.0,163968778.0,897.0,42.43,2959.4,1836.2
77777.0,79250.0,77677.3,79027.25,78607.57,1659.0,1112.0,130409952.0,401.0,24.17,1572.7,1250.25
79283.85,79799.0,77675.45,78783.4,78870.05,1236.0,852.0,97483384.0,224.0,18.12,2123.55,-500.45
79550.05,79550.05,77050.0,77364.9,78016.73,887.0,661.0,69200839.0,215.0,24.24,2500.05,-2185.15
77570.95,81350.0,77570.95,80656.6,79767.62,2502.0,1583.0,199578595.0,1200.0,47.96,3779.05,3085.65
80800.0,82959.95,80527.3,82508.15,81681.96,3562.0,2026.0,290951147.0,880.0,24.71,2432.65,1708.15
83390.0,86999.95,81777.0,85742.25,85004.96,3950.0,2593.0,335769578.0,1113.0,28.18,5222.95,2352.25
86201.0,87575.0,85265.65,85631.3,86142.22,2058.0,1371.0,177280697.0,250.0,12.15,2309.35,-569.7
86550.0,89900.0,85800.1,88789.0,87684.92,1496.0,1114.0,131176635.0,298.0,19.92,4099.9,2239.0
89310.0,89896.1,86404.8,87563.1,88251.59,2075.0,1326.0,183122043.0,247.0,11.9,3491.3,-1746.9
88000.0,88000.0,85116.55,85829.65,86043.05,3464.0,887.0,298053128.0,2529.0,73.01,2883.45,-2170.35
86000.05,87968.5,86000.05,87293.4,87147.92,1395.0,785.0,121571354.0,337.0,24.16,1968.45,1293.35
87880.0,94034.7,87616.65,92923.0,91073.24,2936.0,2101.0,267391043.0,984.0,33.51,6418.05,5043.0
93500.0,96456.3,90639.2,91689.35,93937.47,5511.0,3936.0,517689410.0,718.0,13.03,5817.1,-1810.65
92200.0,94290.45,91386.45,92312.45,92889.33,3725.0,2942.0,346012760.0,320.0,8.59,2904.0,112.45
93250.0,93945.65,89152.2,89622.05,91196.5,2675.0,1630.0,243950636.0,394.0,14.73,4793.45,-3627.95
89700.0,90160.15,87500.0,88493.95,88782.89,1882.0,1272.0,167089395.0,344.0,18.28,2660.15,-1206.05
88400.0,89358.0,87179.1,87547.35,88189.9,1667.0,1119.0,147012566.0,329.0,19.74,2178.9,-852.65
88100.0,89406.4,83458.2,84293.55,86268.22,2773.0,1925.0,239221765.0,596.0,21.49,5948.2,-3806.45
85435.2,88713.0,83941.0,88200.8,86178.0,2886.0,1959.0,248709718.0,497.0,17.22,4772.0,2765.6
89322.0,91949.75,89002.7,90790.0,90571.36,2919.0,2114.0,264377807.0,523.0,17.92,2947.05,1468.0
92990.0,92990.0,89460.6,90030.2,91674.07,2842.0,1774.0,260537713.0,627.0,22.06,3529.4,-2959.8
91340.0,93768.1,90136.0,92242.7,92293.11,2800.0,2146.0,258420698.0,630.0,22.5,3632.1,902.7
93499.9,93599.95,90301.0,90698.7,91732.52,2251.0,1762.0,206489898.0,285.0,12.66,3298.95,-2801.2
91999.0,92599.9,89975.0,90810.1,91043.85,2223.0,1509.0,202390488.0,406.0,18.26,2624.9,-1188.9
91384.0,94545.85,90400.3,93751.25,92683.55,2959.0,2001.0,274250625.0,479.0,16.19,4145.55,2367.25
93979.95,97921.7,92785.35,97008.0,95076.12,3919.0,2813.0,372603325.0,897.0,22.89,5136.35,3028.05
96502.0,98575.9,89150.0,90076.8,94040.37,7487.0,5340.0,704080239.0,1249.0,16.68,9425.9,-6425.2
91990.0,93482.55,90076.65,91213.15,91541.05,5157.0,3987.0,472077203.0,464.0,9.0,3405.9,-776.85
92700.0,92700.0,89884.95,90443.0,91334.85,2700.0,1762.0,246604101.0,396.0,14.67,2815.05,-2257.0
91000.0,91609.0,89077.0,89506.4,90046.32,3671.0,2429.0,330560043.0,621.0,16.92,2532.0,-1493.6
90490.0,90558.75,87224.25,88811.55,89334.74,2668.0,1514.0,238345086.0,493.0,18.48,3334.5,-1678.45
90300.0,90300.0,88500.0,88908.35,89161.31,2609.0,1370.0,232621845.0,170.0,6.52,1800.0,-1391.65
88499.95,89346.2,86985.9,88100.45,88462.75,2243.0,1652.0,198421951.0,266.0,11.86,2360.3,-399.5
88400.0,88790.15,86272.45,86995.05,87467.07,1990.0,1266.0,174059464.0,317.0,15.93,2517.7,-1404.95
87400.0,88000.0,85858.8,87516.9,87220.54,2427.0,1762.0,211684256.0,264.0,10.88,2141.2,116.9
88000.0,94000.0,85020.0,87714.35,87669.58,5442.0,3083.0,477097870.0,1933.0,35.52,8980.0,-285.65
